alphaCount;alphaNumCount;alphaWordCount;averageWordLengh;charSeq1;charSeq2;charSeq3;charSeq4;charSeq5;charSeq6;charSeq7;charSeq8;charSeq9;lineCount;maxRepeatedWordCount;maxWordLength;numberCount;whiteSpaceCount;spam
0.455443;0.599046;0.652087;3.577203;0.011266;0.02717;0.029158;0.039099;0.026508;0.015242;0.011928;0.006627;0.002651;120;2;12;0.857522;0.284208;SPAM
0.86827;0.868454;0.998847;7.259032;0.000384;0.001537;0.003075;0.007686;0.01153;0.018447;0.01691;0.009608;0.011914;324;6;14;0.001537;0.125569;SPAM
0.76087;0.769565;0.921053;4.657895;0.052632;0.236842;0.131579;0.052632;0.210526;0.052632;0.052632;0.052632;0.026316;14;2;14;0.052632;0.195652;SPAM
0.741135;0.789007;0.789474;5.855263;0.118421;0.065789;0.105263;0.026316;0.039474;0.118421;0.092105;0.131579;0.105263;15;1;17;0.355263;0.171986;SPAM
0.7151;0.732194;0.921569;5.039216;0.039216;0.117647;0.137255;0.098039;0.058824;0.117647;0.039216;0.078431;0.039216;10;6;12;0.117647;0.205128;SPAM
0.779681;0.794503;0.925023;4.987353;0.01084;0.03252;0.03252;0.065041;0.059621;0.042457;0.052394;0.039747;0.033424;107;3;15;0.093044;0.182328;SPAM
0.776834;0.787387;0.945425;4.910112;0.006421;0.032103;0.054575;0.083467;0.05297;0.057785;0.064205;0.040128;0.035313;11;3;14;0.065811;0.186358;SPAM
0.693717;0.704188;0.917355;4.446281;0.041322;0.140496;0.123967;0.123967;0.132231;0.07438;0.099174;0.041322;0.024793;7;3;13;0.066116;0.22644;SPAM
0.690289;0.698163;0.92126;4.188976;0.031496;0.102362;0.102362;0.125984;0.11811;0.055118;0.07874;0.031496;0.023622;7;3;11;0.047244;0.233596;SPAM
0.814286;0.814286;1;5.7;0;0.1;0.1;0.3;0.1;0;0.1;0.1;0;1;5;10;0;0.157143;SPAM
0.618138;0.618138;0.753623;3.753623;0.130435;0.144928;0.15942;0.115942;0.014493;0.072464;0.086957;0.014493;0.014493;4;1;13;0;0.272076;SPAM
0.741162;0.770202;0.906475;4.388489;0.014388;0.107914;0.129496;0.158273;0.079137;0.043165;0.05036;0.043165;0.028777;33;6;12;0.165468;0.20202;SPAM
0.721939;0.757653;0.914286;4.242857;0.028571;0.142857;0.1;0.214286;0.114286;0.1;0.071429;0.028571;0;12;3;12;0.2;0.209184;SPAM
0.573204;0.589779;0.669118;3.139706;0.139706;0.139706;0.132353;0.117647;0.036765;0.066176;0.051471;0.007353;0;5;1;13;0.088235;0.298343;SPAM
0.714286;0.714286;1;5;0;0.142857;0.285714;0;0.142857;0.142857;0.142857;0;0.142857;1;7;9;0;0.204082;SPAM
0.861559;0.86467;0.960061;6.831029;0.021505;0.016897;0.046083;0.09831;0.11828;0.142857;0.141321;0.132104;0.101382;5;1;17;0.024578;0.130857;SPAM
0.611877;0.621421;0.767442;3.406977;0.093023;0.110465;0.168605;0.139535;0.063953;0.034884;0.046512;0.017442;0.017442;10;1;12;0.052326;0.279958;SPAM
0.743748;0.766358;0.880998;4.293666;0.011516;0.057582;0.055662;0.082534;0.051823;0.044146;0.059501;0.03263;0.019194;20;2;13;0.126679;0.205892;SPAM
0.771429;0.771429;1;4.764706;0;0.176471;0.235294;0.117647;0.117647;0.058824;0.176471;0.058824;0;3;3;10;0;0.190476;SPAM
0.643087;0.723473;0.745098;4.411765;0.117647;0.137255;0.196078;0.156863;0.098039;0.039216;0.058824;0.039216;0;6;3;12;0.490196;0.21865;SPAM
0.659574;0.723404;0.793651;4.31746;0.095238;0.142857;0.190476;0.142857;0.126984;0.031746;0.063492;0.031746;0;7;2;12;0.380952;0.220745;SPAM
0.754054;0.772973;0.835616;3.917808;0.109589;0.09589;0.136986;0.082192;0.123288;0.09589;0.013699;0.054795;0;3;5;12;0.09589;0.210811;SPAM
0.671875;0.671875;1;4.3;0;0.1;0.5;0.1;0;0.1;0.1;0;0.1;1;4;9;0;0.234375;SPAM
0.425676;0.577703;0.48;3.42;0.12;0.08;0.1;0.06;0.02;0;0.08;0.02;0.02;7;5;10;0.9;0.293919;SPAM
0.760312;0.762542;0.957082;5.871245;0.030043;0.051502;0.111588;0.133047;0.072961;0.103004;0.111588;0.124464;0.06867;29;2;15;0.017167;0.183389;SPAM
0.518082;0.624214;0.688172;4.268817;0.075269;0.129032;0.166667;0.107527;0.032258;0.064516;0.032258;0.05914;0.021505;33;4;16;0.725806;0.261006;SPAM
0.704918;0.704918;1;4.777778;0;0.333333;0;0.111111;0.111111;0.111111;0.111111;0;0;1;2;13;0;0.213115;SPAM
0.799401;0.805389;0.977273;6.113636;0;0.136364;0.113636;0.090909;0.068182;0.113636;0.181818;0.090909;0.045455;8;8;13;0.045455;0.161677;SPAM
0.729323;0.744361;0.904762;4.714286;0.095238;0.095238;0.142857;0.142857;0;0.095238;0.190476;0.047619;0;7;7;11;0.095238;0.203008;SPAM
0.72093;0.72093;0.933333;4.133333;0.066667;0.133333;0.133333;0.4;0.066667;0;0.133333;0.066667;0;6;4;8;0;0.22093;SPAM
0.794615;0.805814;0.928349;5.267913;0.024922;0.037383;0.051402;0.073209;0.066978;0.051402;0.082555;0.054517;0.034268;84;3;18;0.073209;0.173457;SPAM
0.715719;0.732441;0.918367;4.469388;0.040816;0.122449;0.22449;0.122449;0.081633;0.061224;0.102041;0.020408;0.020408;6;2;12;0.102041;0.214047;SPAM
0.65625;0.700521;0.703125;4.203125;0.15625;0.140625;0.125;0.109375;0.046875;0.078125;0.0625;0.09375;0.015625;8;8;10;0.265625;0.231771;SPAM
0.506818;0.62803;0.633166;4.165829;0.090452;0.150754;0.135678;0.120603;0.025126;0.055276;0.045226;0.045226;0.020101;37;4;19;0.80402;0.261364;SPAM
0.7424;0.7488;0.93617;4.978723;0.021277;0.095745;0.170213;0.117021;0.117021;0.053191;0.074468;0.085106;0.021277;6;3;13;0.042553;0.2;SPAM
0.754864;0.758755;0.974359;5;0.025641;0.051282;0.179487;0.205128;0.128205;0.128205;0.128205;0;0.051282;7;4;13;0.025641;0.194553;SPAM
0.752717;0.752717;0.814286;3.957143;0.042857;0.057143;0.071429;0.185714;0.114286;0.085714;0.085714;0.014286;0.028571;3;1;9;0;0.217391;SPAM
0.74744;0.757679;0.913043;4.826087;0.065217;0.130435;0.108696;0.23913;0.021739;0.108696;0.086957;0.065217;0.021739;9;2;15;0.065217;0.197952;SPAM
0.8;0.8;1;8;0;0;0;0;0.2;0.2;0.2;0;0;1;7;12;0;0.14;SPAM
0.76699;0.771845;0.941176;4.676471;0.058824;0.088235;0.117647;0.176471;0.205882;0.029412;0.088235;0.058824;0.029412;7;2;11;0.029412;0.194175;SPAM
0.730424;0.75353;0.877285;4.597911;0.049608;0.05483;0.08094;0.104439;0.067885;0.052219;0.08094;0.028721;0.033943;84;3;16;0.140992;0.204964;SPAM
0.780679;0.78503;0.961957;4.902174;0.016304;0.086957;0.086957;0.141304;0.076087;0.11413;0.070652;0.086957;0.01087;40;3;13;0.027174;0.187119;SPAM
0.76;0.8;0.888889;4.444444;0;0.333333;0.111111;0.111111;0.111111;0;0.222222;0.111111;0;2;4;8;0.222222;0.18;SPAM
0.859375;0.863125;0.96;6.905;0.015;0.03;0.04;0.08;0.095;0.135;0.16;0.15;0.07;29;1;15;0.03;0.130625;SPAM
0.686567;0.722814;0.826087;4.21118;0.043478;0.118012;0.161491;0.111801;0.068323;0.080745;0.068323;0.055901;0.012422;14;1;13;0.21118;0.223881;SPAM
0.774357;0.779066;0.928994;4.242604;0.017751;0.051282;0.069034;0.072978;0.053254;0.057199;0.072978;0.039448;0.035503;33;3;11;0.025641;0.201376;SPAM
0.767954;0.784017;0.930175;4.909393;0.011638;0.023275;0.040732;0.061513;0.05985;0.048213;0.044057;0.032419;0.031588;138;3;17;0.100582;0.188371;SPAM
0.754717;0.773585;0.818182;3.727273;0.181818;0.272727;0.090909;0.090909;0.090909;0;0.272727;0;0;2;4;7;0.090909;0.207547;SPAM
0.746575;0.746575;0.909091;4.954545;0.090909;0.045455;0.090909;0.227273;0.136364;0.181818;0.090909;0.090909;0;3;4;10;0;0.19863;SPAM
0.70954;0.765758;0.850136;4.899183;0.016349;0.070845;0.06267;0.084469;0.046322;0.049046;0.059946;0.046322;0.029973;56;2;15;0.359673;0.19506;SPAM
0.757778;0.76;0.945205;4.684932;0.054795;0.09589;0.191781;0.109589;0.09589;0.082192;0.09589;0.041096;0.027397;9;3;19;0.013699;0.2;SPAM
0.803922;0.803922;1;4.555556;0;0.222222;0;0.222222;0.333333;0;0.222222;0;0;2;4;7;0;0.176471;SPAM
0.732102;0.775693;0.904412;4.939338;0.009191;0.069853;0.068015;0.079044;0.080882;0.053309;0.049632;0.044118;0.03125;25;2;15;0.277574;0.190531;SPAM
0.582492;0.59596;0.525424;3;0.237288;0.050847;0.118644;0.135593;0.033898;0.033898;0.016949;0.033898;0.050847;3;1;11;0.067797;0.299663;SPAM
0.754098;0.754098;1;5.75;0;0.125;0.125;0;0.125;0.125;0.25;0.25;0;1;5;8;0;0.180328;SPAM
0.70163;0.708717;0.878151;4.201681;0.079832;0.071429;0.10084;0.130252;0.071429;0.058824;0.046218;0.037815;0.046218;22;3;15;0.042017;0.229624;SPAM
0.694444;0.694444;0.833333;4.166667;0.166667;0;0.166667;0.166667;0.333333;0;0.166667;0;0;1;1;7;0;0.222222;SPAM
0.75;0.75;1;4.5;0;0.333333;0.166667;0;0;0.166667;0.333333;0;0;2;7;7;0;0.194444;SPAM
0.580645;0.580645;0.818182;3.272727;0.181818;0.181818;0.181818;0.272727;0.090909;0;0.090909;0;0;1;2;7;0;0.290323;SPAM
0.76092;0.768736;0.916667;4.354167;0.020833;0.0625;0.057292;0.104167;0.072917;0.049479;0.080729;0.039063;0.023438;47;3;14;0.044271;0.203678;SPAM
0.525818;0.675636;0.510166;3.434381;0.044362;0.127542;0.060998;0.109057;0.049908;0.029575;0.042514;0.012939;0.014787;222;1;19;0.761553;0.260364;SPAM
0.594203;0.637681;0.833333;3.666667;0.083333;0.25;0.166667;0.25;0.083333;0;0.166667;0;0;1;3;7;0.25;0.26087;SPAM
0.738667;0.738667;0.981132;5.226415;0.018868;0.132075;0.169811;0.113208;0.018868;0.056604;0.09434;0.037736;0.056604;7;7;13;0;0.2;SPAM
0.791874;0.803762;0.939106;5.081827;0.009515;0.028544;0.035205;0.0647;0.059943;0.045671;0.058991;0.047574;0.044719;116;3;15;0.075167;0.177126;SPAM
0.754098;0.754098;0.875;5.75;0.125;0.125;0;0.125;0;0.125;0.125;0.25;0;1;2;10;0;0.180328;SPAM
0.664336;0.66958;0.822917;3.989583;0.104167;0.104167;0.166667;0.114583;0.114583;0.104167;0.0625;0.052083;0.020833;15;1;11;0.03125;0.248252;SPAM
0.7343;0.7343;0.972222;4.222222;0.027778;0.083333;0.138889;0.333333;0.111111;0.083333;0.138889;0;0;3;3;7;0;0.217391;SPAM
0.820703;0.821875;0.981982;6.318318;0.009009;0.039039;0.069069;0.036036;0.159159;0.156156;0.135135;0.195195;0.168168;42;3;10;0.009009;0.153906;SPAM
0.795918;0.795918;1;4.333333;0;0.333333;0;0.222222;0.111111;0.111111;0.222222;0;0;2;4;7;0;0.183673;SPAM
0.739791;0.740741;0.97551;6.367347;0.020408;0.040816;0.069388;0.110204;0.142857;0.097959;0.126531;0.114286;0.106122;44;3;14;0.008163;0.187559;SPAM
0.669266;0.679012;0.940928;4.409283;0.037975;0;0.257384;0.194093;0.219409;0.253165;0.016878;0;0.008439;25;1;9;0.063291;0.237167;SPAM
0.75974;0.75974;0.964286;4.178571;0.035714;0.035714;0.25;0.214286;0.142857;0.107143;0.071429;0.035714;0;3;3;8;0;0.207792;SPAM
0.663636;0.690909;0.870968;4.903226;0.064516;0.096774;0.225806;0.193548;0.032258;0.032258;0.129032;0.064516;0.032258;8;4;17;0.193548;0.222727;SPAM
0.521981;0.645534;0.633028;4.266055;0.015291;0.061162;0.12844;0.061162;0.04893;0.058104;0.055046;0.042813;0.024465;30;5;15;0.816514;0.252661;SPAM
0.789474;0.789474;1;4.090909;0;0.272727;0.181818;0.181818;0.090909;0.090909;0.181818;0;0;2;4;7;0;0.192982;SPAM
0.669014;0.711268;0.888889;5.611111;0;0.055556;0.333333;0.055556;0.055556;0.111111;0.111111;0.055556;0.111111;5;3;10;0.333333;0.204225;SPAM
0.801562;0.807813;0.94382;5.808989;0.033708;0.067416;0.101124;0.134831;0.11236;0.101124;0.134831;0.123596;0.11236;14;7;11;0.044944;0.165625;SPAM
0.709434;0.739623;0.925;4.9;0.025;0.15;0.15;0.2;0.075;0.075;0.15;0.025;0.05;10;4;13;0.2;0.203774;SPAM
0.737546;0.741236;0.958647;6.041353;0.018797;0.048872;0.071429;0.142857;0.093985;0.139098;0.12782;0.075188;0.078947;49;3;15;0.030075;0.190498;SPAM
0.719368;0.735178;0.970588;5.470588;0;0.029412;0.147059;0.205882;0.147059;0.058824;0.176471;0.029412;0.029412;7;3;12;0.117647;0.197628;SPAM
0.694656;0.694656;0.68;3.64;0.24;0.04;0.08;0.16;0.08;0.16;0.08;0.04;0;3;1;8;0;0.244275;SPAM
0.859241;0.859241;0.979592;7.163265;0.020408;0.030612;0.040816;0.081633;0.122449;0.102041;0.102041;0.183673;0.112245;4;12;13;0;0.129743;SPAM
0.834342;0.834342;0.95082;6.027322;0.038251;0.04918;0.04918;0.136612;0.125683;0.147541;0.125683;0.120219;0.081967;18;11;13;0;0.152042;SPAM
0.759978;0.760532;0.989418;7.259259;0.010582;0.015873;0.037037;0.084656;0.132275;0.111111;0.137566;0.148148;0.126984;26;4;14;0.005291;0.17184;SPAM
0.533063;0.653171;0.642857;4.321429;0.014881;0.056548;0.119048;0.071429;0.056548;0.0625;0.053571;0.044643;0.020833;30;5;15;0.794643;0.248763;SPAM
0.748918;0.750155;0.988166;7.177515;0.011834;0.011834;0.04142;0.076923;0.088757;0.16568;0.177515;0.112426;0.118343;25;2;13;0.011834;0.176871;SPAM
0.703883;0.722087;0.85443;3.765823;0.063291;0.094937;0.158228;0.113924;0.050633;0.06962;0.044304;0.018987;0.025316;11;3;14;0.094937;0.234223;SPAM
0.756098;0.756098;1;5.636364;0;0.181818;0.272727;0.090909;0;0;0.090909;0.181818;0;1;8;12;0;0.182927;SPAM
0.779141;0.779141;0.931034;4.37931;0.034483;0.172414;0.103448;0.275862;0.068966;0.068966;0.137931;0;0;6;4;10;0;0.196319;SPAM
0.793566;0.793566;1;4.625;0;0.171875;0.125;0.125;0.140625;0.0625;0.109375;0.046875;0;2;5;13;0;0.187668;SPAM
0.645455;0.681818;0.870968;4.83871;0.032258;0.16129;0.16129;0.225806;0.032258;0.032258;0.16129;0.032258;0.032258;8;2;17;0.258065;0.227273;SPAM
0.746609;0.765721;0.928826;4.419929;0.014235;0.074733;0.081851;0.092527;0.05694;0.064057;0.074733;0.039146;0.035587;34;2;15;0.11032;0.203453;SPAM
0.714815;0.744444;0.925;5.025;0.025;0.125;0.15;0.2;0.075;0.1;0.125;0.05;0.05;10;4;13;0.2;0.2;SPAM
0.722561;0.733232;0.971154;4.625;0;0.115385;0.096154;0.134615;0.038462;0.086538;0.086538;0.028846;0.019231;12;2;12;0.067308;0.21189;SPAM
0.818182;0.818182;0.97561;5.707317;0.02439;0.121951;0.073171;0.170732;0.146341;0.146341;0.146341;0;0.04878;14;6;21;0;0.160839;SPAM
0.748872;0.754887;0.929825;4.403509;0.026316;0.105263;0.122807;0.149123;0.122807;0.078947;0.061404;0.017544;0.026316;5;2;16;0.035088;0.207519;SPAM
0.695427;0.706644;0.782222;3.64;0.084444;0.102222;0.137778;0.151111;0.062222;0.017778;0.044444;0.048889;0.022222;16;1;14;0.057778;0.243313;SPAM
0.722892;0.738956;0.970588;5.411765;0;0.029412;0.147059;0.176471;0.176471;0.088235;0.176471;0.029412;0;7;3;12;0.117647;0.196787;SPAM
0.724876;0.733114;0.903226;4.784946;0.064516;0.096774;0.129032;0.150538;0.086022;0.053763;0.043011;0.086022;0.053763;5;3;12;0.053763;0.209226;SPAM
0.813953;0.823148;0.971774;6.137097;0.004032;0.044355;0.068548;0.048387;0.153226;0.129032;0.165323;0.165323;0.141129;33;3;15;0.068548;0.155219;SPAM
0.738155;0.739401;0.97076;6.935673;0.02924;0.023392;0.035088;0.116959;0.093567;0.140351;0.122807;0.140351;0.122807;26;7;15;0.011696;0.183292;SPAM
0.794464;0.806832;0.970909;4.981818;0.010909;0.061818;0.076364;0.105455;0.094545;0.058182;0.098182;0.08;0.036364;28;2;17;0.076364;0.177267;SPAM
0.724138;0.725439;0.982036;6.676647;0.017964;0.023952;0.05988;0.095808;0.137725;0.101796;0.185629;0.113772;0.11976;26;3;12;0.011976;0.191282;SPAM
0.730829;0.733959;0.906542;4.383178;0.037383;0.084112;0.121495;0.140187;0.121495;0.065421;0.074766;0.037383;0.009346;5;3;15;0.018692;0.215962;SPAM
0.862245;0.862245;0.979592;6.897959;0.020408;0.020408;0.061224;0.081633;0.081633;0.122449;0.244898;0.061224;0.183673;3;7;12;0;0.130102;SPAM
0.67406;0.74122;0.815686;4.717647;0.011765;0.062745;0.098039;0.082353;0.043137;0.141176;0.090196;0.058824;0.039216;17;2;13;0.427451;0.20764;SPAM
0.470128;0.612172;0.656642;3.775063;0.008145;0.030702;0.038221;0.027569;0.018797;0.015664;0.015664;0.006266;0.003133;157;2;12;0.87594;0.275046;SPAM
0.658009;0.707071;0.810277;3.873518;0.055336;0.098814;0.126482;0.102767;0.031621;0.067194;0.035573;0.027668;0.01581;15;6;13;0.268775;0.237374;SPAM
0.6875;0.75;0.8;4.8;0;0.2;0.4;0;0;0;0.2;0;0.2;1;3;9;0.4;0.1875;SPAM
0.729904;0.742765;0.955556;5.133333;0.022222;0.111111;0.155556;0.222222;0.133333;0.066667;0.066667;0.111111;0.066667;9;3;13;0.088889;0.199357;SPAM
0.529735;0.651876;0.626543;4.398148;0.018519;0.064815;0.12037;0.061728;0.046296;0.064815;0.049383;0.037037;0.021605;30;5;15;0.824074;0.247941;SPAM
0.736462;0.741276;0.971154;5.923077;0.009615;0.105769;0.076923;0.144231;0.105769;0.115385;0.144231;0.038462;0.086538;12;2;12;0.038462;0.191336;SPAM
0.586517;0.701124;0.8;4.457143;0;0.142857;0.157143;0.128571;0.057143;0.071429;0.1;0.014286;0.042857;7;5;17;0.728571;0.226966;SPAM
0.79926;0.810361;0.86755;5.801325;0.059603;0.046358;0.066225;0.10596;0.10596;0.165563;0.125828;0.10596;0.05298;11;1;12;0.07947;0.164662;SPAM
0.791833;0.796813;0.966443;5.369128;0.020134;0.080537;0.161074;0.134228;0.114094;0.114094;0.107383;0.053691;0.053691;17;3;13;0.033557;0.175299;SPAM
0.774719;0.78213;0.942543;4.515892;0.00978;0.035452;0.03912;0.084352;0.052567;0.06846;0.06357;0.047677;0.03912;71;3;14;0.042787;0.195427;SPAM
0.550265;0.620106;0.730061;3.595092;0.04908;0.07362;0.122699;0.09816;0.042945;0.04908;0.03681;0.02454;0.006135;9;2;13;0.404908;0.27619;SPAM
0.661871;0.705036;0.833333;5.444444;0.055556;0.111111;0.222222;0.055556;0.055556;0.111111;0.111111;0.055556;0.111111;5;3;10;0.333333;0.208633;SPAM
0.527866;0.648845;0.640719;4.287425;0.01497;0.068862;0.11976;0.07485;0.038922;0.065868;0.05988;0.035928;0.020958;30;5;15;0.799401;0.251019;SPAM
0.755747;0.755747;0.946429;4.696429;0.053571;0.125;0.107143;0.160714;0.053571;0.214286;0.035714;0.035714;0.017857;5;3;11;0;0.201149;SPAM
0.53031;0.650202;0.625749;4.335329;0.020958;0.05988;0.11976;0.05988;0.04491;0.062874;0.04491;0.038922;0.023952;30;5;15;0.799401;0.249663;SPAM
0.804348;0.804348;1;4.625;0;0.25;0;0.125;0.375;0;0.25;0;0;2;4;7;0;0.173913;SPAM
0.617886;0.654472;0.852941;4.735294;0.029412;0.176471;0.176471;0.176471;0.058824;0.147059;0.117647;0;0.029412;8;3;14;0.264706;0.239837;SPAM
0.53348;0.651101;0.651297;4.259366;0.017291;0.066282;0.106628;0.083573;0.048991;0.057637;0.060519;0.037464;0.020173;30;5;15;0.769452;0.250661;SPAM
0.526777;0.650046;0.623824;4.413793;0.015674;0.062696;0.115987;0.053292;0.047022;0.07837;0.053292;0.034483;0.021944;30;5;15;0.836991;0.248384;SPAM
0.782051;0.782051;1;3.8125;0;0.1875;0.25;0.1875;0.1875;0;0.125;0;0;2;2;7;0;0.205128;SPAM
0.810767;0.819739;0.961111;5.583333;0.011111;0.077778;0.055556;0.094444;0.105556;0.166667;0.111111;0.066667;0.044444;21;6;13;0.061111;0.163132;SPAM
0.780192;0.790174;0.951286;5.462788;0.009472;0.036536;0.040595;0.081191;0.062246;0.058187;0.05954;0.051421;0.032476;95;3;15;0.069012;0.177138;SPAM
0.677291;0.677291;0.891304;3.695652;0.108696;0.152174;0.108696;0.26087;0.086957;0.065217;0.108696;0;0;3;3;7;0;0.250996;SPAM
0.419028;0.449393;0.77551;4.530612;0.061224;0.183673;0.040816;0.142857;0.102041;0.040816;0.102041;0.040816;0.020408;10;4;12;0.306122;0.323887;SPAM
0.819457;0.827783;0.968085;6.698582;0.003546;0.031915;0.028369;0.039007;0.156028;0.163121;0.187943;0.170213;0.212766;30;1;10;0.067376;0.147677;SPAM
0.819853;0.819853;0.978261;4.847826;0.021739;0.152174;0.130435;0.173913;0.086957;0.043478;0.152174;0.043478;0.021739;24;3;12;0;0.172794;SPAM
0.741643;0.770384;0.909804;4.835294;0.015686;0.062745;0.058824;0.086275;0.084314;0.056863;0.054902;0.02549;0.023529;74;2;16;0.180392;0.194314;SPAM
0.596774;0.610599;0.931034;4.568966;0.034483;0.086207;0.189655;0.224138;0.103448;0.086207;0.086207;0.034483;0;10;6;11;0.103448;0.260369;SPAM
0.581967;0.598361;0.6;3.65;0.3;0.05;0.1;0.15;0.15;0.05;0.1;0;0;4;1;11;0.1;0.278689;SPAM
0.667529;0.677878;0.941423;4.384937;0.037657;0.004184;0.213389;0.263598;0.209205;0.238494;0.012552;0;0.004184;25;1;9;0.066946;0.238034;SPAM
0.737529;0.775057;0.870968;5.462903;0.016129;0.045161;0.06129;0.053226;0.062903;0.064516;0.051613;0.048387;0.030645;3;3;16;0.264516;0.183295;SPAM
0.735099;0.735099;1;4.44;0;0.16;0.16;0.2;0.24;0.04;0.2;0;0;7;4;7;0;0.211921;SPAM
0.721212;0.721212;0.934426;3.901639;0.065574;0.131148;0.147541;0.229508;0.180328;0.098361;0.032787;0.016393;0.016393;6;3;9;0;0.230303;SPAM
0.679487;0.778388;0.6875;5.3125;0.025;0.0875;0.075;0.0375;0.05;0.1125;0.0875;0.0125;0.0875;15;2;12;0.675;0.18315;SPAM
0.717949;0.727717;0.854167;4.138889;0.055556;0.097222;0.145833;0.173611;0.048611;0.083333;0.083333;0.055556;0.027778;12;1;19;0.055556;0.223443;SPAM
0.750636;0.755725;0.907692;4.569231;0.046154;0.2;0.123077;0.138462;0.076923;0.046154;0.123077;0.076923;0.030769;9;4;14;0.030769;0.203562;SPAM
0.573746;0.587021;0.713043;3.46087;0.130435;0.130435;0.191304;0.130435;0.086957;0.026087;0.069565;0.017391;0.017391;9;1;13;0.078261;0.29056;SPAM
0.597468;0.694435;0.705882;4.086275;0.039216;0.072549;0.098039;0.092157;0.056863;0.041176;0.058824;0.021569;0.017647;163;2;16;0.570588;0.237587;SPAM
0.636009;0.681552;0.873563;4.42069;0.013793;0.026437;0.073563;0.052874;0.027586;0.032184;0.026437;0.027586;0.014943;166;4;15;0.295402;0.236222;SPAM
0.56546;0.579387;0.709924;3.175573;0.129771;0.122137;0.167939;0.152672;0.053435;0.022901;0.038168;0.030534;0.015267;9;1;12;0.076336;0.300836;SPAM
0.780069;0.780069;0.792453;4.283019;0.169811;0.113208;0.09434;0.113208;0.09434;0.075472;0.056604;0.056604;0;10;6;12;0;0.199313;SPAM
0.858673;0.861991;0.985765;6.779359;0.004745;0.026097;0.042705;0.105575;0.123369;0.134045;0.161329;0.13879;0.104389;28;2;15;0.026097;0.132579;SPAM
0.803279;0.803279;1;4.454545;0;0.272727;0;0.272727;0.090909;0.181818;0.181818;0;0;2;4;7;0;0.180328;SPAM
0.724026;0.737013;0.954545;5.159091;0.022727;0.113636;0.159091;0.227273;0.090909;0.022727;0.136364;0.068182;0.068182;9;3;13;0.090909;0.201299;SPAM
0.623077;0.638462;0.888889;4.611111;0.074074;0.148148;0.222222;0.148148;0.074074;0.074074;0.111111;0.018519;0.074074;8;3;11;0.111111;0.248718;SPAM
0.652618;0.715198;0.688406;4.057971;0.108696;0.101449;0.115942;0.101449;0.072464;0.101449;0.050725;0.043478;0.021739;34;2;13;0.355072;0.229885;SPAM
0.502564;0.553846;0.777778;4.8;0.066667;0.133333;0.066667;0.2;0.133333;0.022222;0.111111;0.044444;0.066667;8;2;12;0.444444;0.279487;SPAM
0.550239;0.564593;0.764706;3.470588;0.147059;0.235294;0.117647;0.147059;0.147059;0.029412;0.029412;0.058824;0.029412;5;1;9;0.088235;0.296651;SPAM
0.807692;0.807692;1;4.666667;0;0.222222;0;0.222222;0.222222;0.111111;0.222222;0;0;2;4;7;0;0.173077;SPAM
0.748918;0.757576;0.972973;4.72973;0;0.162162;0.162162;0.189189;0.108108;0.135135;0.135135;0.027027;0;10;3;11;0.054054;0.199134;SPAM
0.749164;0.754181;0.945652;4.902174;0.043478;0.086957;0.108696;0.119565;0.108696;0.076087;0.119565;0.032609;0.054348;18;3;13;0.032609;0.198997;SPAM
0.703349;0.703349;0.864865;3.972973;0.135135;0.081081;0.081081;0.27027;0.135135;0.081081;0.135135;0;0;3;3;7;0;0.23445;SPAM
0.717949;0.747253;0.925;5.1;0.025;0.15;0.125;0.2;0.075;0.075;0.125;0.025;0.1;10;4;13;0.2;0.197802;SPAM
0.549729;0.619349;0.704819;4.126506;0.078313;0.114458;0.126506;0.126506;0.090361;0.084337;0.054217;0.042169;0.018072;24;2;17;0.463855;0.264919;SPAM
0.768635;0.791859;0.931571;4.931571;0.006998;0.030327;0.032659;0.063764;0.057543;0.046656;0.044323;0.034992;0.021773;149;3;14;0.144635;0.184293;SPAM
0.674267;0.687296;0.953488;4.906977;0.023256;0.046512;0.209302;0.162791;0.139535;0.139535;0.116279;0.023256;0.023256;8;3;11;0.093023;0.224756;SPAM
0.862385;0.862385;0.992481;7.067669;0.007519;0.015038;0.037594;0.112782;0.105263;0.142857;0.195489;0.097744;0.112782;9;5;15;0;0.129358;SPAM
0.66242;0.726115;0.709091;4.145455;0.109091;0.090909;0.145455;0.163636;0.145455;0.054545;0.036364;0.072727;0.018182;5;1;10;0.363636;0.22293;SPAM
0.859967;0.859967;1;7.006711;0;0.026846;0.073826;0.060403;0.107383;0.120805;0.214765;0.114094;0.147651;12;3;17;0;0.130972;SPAM
0.8;0.8;1;4.285714;0;0.214286;0.214286;0.142857;0.142857;0.071429;0.214286;0;0;2;4;7;0;0.186667;SPAM
0.604237;0.69661;0.761421;4.172589;0.015228;0.081218;0.126904;0.06599;0.045685;0.076142;0.045685;0.040609;0.015228;16;2;13;0.553299;0.234746;SPAM
